availability,category,price,price_incl_tax,product_type,stars,tax,title,upc,publication_year,domain,discount
3,science fiction,19.0,19.0,books,4,0.0,"in the year 2044, reality is an ugly place. the only time teenage wade watts really feels alive is when he's jacked into the virtual utopia known as the oasis. wade's devoted his life to studying the puzzles hidden within this world's digital confines, puzzles that are based on their creator's obsession with the pop culture of decades past and that promise massive power an in the year 2044, reality is an ugly place. the only time teenage wade watts really feels alive is when he's jacked into the virtual utopia known as the  oasis. wade's devoted his life to studying the puzzles hidden within this world's digital confines, puzzles that are based on their creator's obsession with the pop culture of decades past and that promise massive power and fortune to whoever can unlock them. when wade stumbles upon the first clue, he finds himself beset by players willing to kill to take this ultimate prize. the race is on, and if wade's going to survive, he'll have to win—and confront the real world he's always been so desperate to escape. ...more",2ef5dc7e278e562a,2044.0,books.toscrape.com,0.0
3,business,45.0,45.0,books,2,0.0,"most business books give you the same old advice: write a business plan, study the competition, seek investors, yadda yadda. if you're looking for a book like that, put this one back on the shelf.rework shows you a better, faster, easier way to succeed in business. read it and you'll know why plans are actually harmful, why you don't need outside investors, and why you're most business books give you the same old advice: write a business plan, study the competition, seek investors, yadda yadda. if you're looking for a book like that, put this one back on the shelf.rework shows you a better, faster, easier way to succeed in business. read it and you'll know why plans are actually harmful, why you don't need outside investors, and why you're better off ignoring the competition. the truth is, you need less than you think. you don't need to be a workaholic. you don't need to staff up. you don't need to waste time on paperwork or meetings. you don't even need an office. those are all just excuses.  what you really need to do is stop talking and start working. this book shows you the way. you'll learn how to be more productive, how to get exposure without breaking the bank, and tons more counterintuitive ideas that will inspire and provoke you.with its straightforward language and easy-is-better approach, rework is the perfect playbook for anyone who’s ever dreamed of doing it on their own. hardcore entrepreneurs, small-business owners, people stuck in day jobs they hate, victims of ""downsizing,"" and artists who don’t want to starve anymore will all find valuable guidance in these pages. ...more",8e9dd8431170c09e,,books.toscrape.com,0.0
3,autobiography,13.0,13.0,books,4,0.0,"augusten burroughs is the author of the bestselling trilogy, running with scissors, dry, and lust & wonder. return to the memoir that started it all.the true story of a boy whose mother (a poet with delusions of anne sexton) gave him away to be raised by her unorthodox psychiatrist who bore a striking resemblance to santa claus. so at the age of twelve, burroughs found augusten burroughs is the author of the bestselling trilogy, running with scissors, dry, and lust & wonder. return to the memoir that started it all.the true story of a boy whose mother (a poet with delusions of anne sexton) gave him away to be raised by her unorthodox psychiatrist who bore a striking resemblance to santa claus. so at the age of twelve, burroughs found himself amidst victorian squalor living with the doctor's bizarre family, and befriending a paedophile who resided in the backyard shed. the story of an outlaw childhood where rules were unheard of, and the christmas tree stayed up all year round, where valium was consumed like candy, and if things got dull an electroshock-therapy machine could provide entertainment. the funny, harrowing and bestselling account of an ordinary boy's survival under the most extraordinary circumstances. ...more",28921443f052bea6,,books.toscrape.com,0.0
3,default,44.0,44.0,books,1,0.0,"at least one-third of the people we know are introverts. they are the ones who prefer listening to speaking, reading to partying; who innovate and create but dislike self-promotion; who favor working on their own over brainstorming in teams. although they are often labeled ""quiet,"" it is to introverts that we owe many of the great contributions to society--from van gogh’s at least one-third of the people we know are introverts. they are the ones who prefer listening to speaking, reading to partying; who innovate and create but dislike self-promotion; who favor working on their own over brainstorming in teams. although they are often labeled ""quiet,"" it is to introverts that we owe many of the great contributions to society--from van gogh’s sunflowers to the invention of the personal computer.passionately argued, impressively researched, and filled with indelible stories of real people, quiet shows how dramatically we undervalue introverts, and how much we lose in doing so. taking the reader on a journey from dale carnegie’s birthplace to harvard business school, from a tony robbins seminar to an evangelical megachurch, susan cain charts the rise of the extrovert ideal in the twentieth century and explores its far-reaching effects. she talks to asian-american students who feel alienated from the brash, backslapping atmosphere of american schools. she questions the dominant values of american business culture, where forced collaboration can stand in the way of innovation, and where the leadership potential of introverts is often overlooked. and she draws on cutting-edge research in psychology and neuroscience to reveal the surprising differences between extroverts and introverts.perhaps most inspiring, she introduces us to successful introverts--from a witty, high-octane public speaker who recharges in solitude after his talks, to a record-breaking salesman who quietly taps into the power of questions. finally, she offers invaluable advice on everything from how to better negotiate differences in introvert-extrovert relationships to how to empower an introverted child to when it makes sense to be a ""pretend extrovert.""this extraordinary book has the power to permanently change how we see introverts and, equally important, how introverts see themselves. ...more",3c565df219ba3274,,books.toscrape.com,0.0
3,romance,11.0,11.0,books,3,0.0,"widowers maggie o’brien and carson jennings are both on a journey to rediscover who they are. maggie, an adventurous former pastor’s wife of thirty-nine years, hopes to find closure in the place she and her husband spent their honeymoon. carson, a retired judge, is living his lifelong dream of traveling across the u.s. in his rv. when their paths cross in the tranquil sett widowers maggie o’brien and carson jennings are both on a journey to rediscover who they are. maggie, an adventurous former pastor’s wife of thirty-nine years, hopes to find closure in the place she and her husband spent their honeymoon. carson, a retired judge, is living his lifelong dream of traveling across the u.s. in his rv. when their paths cross in the tranquil setting of mason springs, new mexico, love is the last thing that either of them expects to find.when this mix matched pair comes together they find themselves in some hilarious and even precarious situations. as the romance begins to blossom they face many obstacles that threaten to tear them apart, and what maggie discovers about herself in new mexico will redefine her future and alienate one of her children. will carson and maggie’s love for one another be strong enough to weather the storms or will their love for their children keep them apart? ...more",ecdf73ee66c33b17,,books.toscrape.com,0.0
3,sequential art,22.0,22.0,books,5,0.0,"from the hugo award-winning duo of brian k. vaughan (the private eye, y: the last man) and fiona staples (north 40, red sonja), saga is the sweeping tale of one young family fighting to find their place in the universe. searching for their literary hero, new parents marko and alana travel to a cosmic lighthouse on the planet quietus, while the couple's multiple pursuers fi from the hugo award-winning duo of brian k. vaughan (the private eye, y: the last man) and fiona staples (north 40, red sonja), saga is the sweeping tale of one young family fighting to find their place in the universe. searching for their literary hero, new parents marko and alana travel to a cosmic lighthouse on the planet quietus, while the couple's multiple pursuers finally close in on their targets.collects issues 13-18. ...more",7b870bf85d01c2dc,,books.toscrape.com,0.0
3,default,33.0,33.0,books,2,0.0,"pestered by her close new jersey family, stephanie plum offers to catch high-school crush joe morelli, cop turned bail jumper, for her cousin vinnie's company. she questions ""working girls"" to find the missing girlfriend of vicious prizefighter benito ramirez while joe secretly watches her back. ranger mentors her and supplies vehicles when hers explode.",3250650a5c4e6f07,,books.toscrape.com,0.0
3,default,25.0,25.0,books,2,0.0,"with a career, a boyfriend, and a loving family, piper kerman barely resembles the reckless young woman who delivered a suitcase of drug money ten years before. but that past has caught up with her. convicted and sentenced to fifteen months at the infamous federal correctional facility in danbury, connecticut, the well-heeled smith college alumna is now inmate #11187–424 — with a career, a boyfriend, and a loving family, piper kerman barely resembles the reckless young woman who delivered a suitcase of drug money ten years before. but that past has caught up with her. convicted and sentenced to fifteen months at the infamous federal correctional facility in danbury, connecticut, the well-heeled smith college alumna is now inmate #11187–424 — one of the millions of people who disappear “down the rabbit hole” of the american penal system. from her first strip search to her final release, kerman learns to navigate this strange world with its strictly enforced codes of behavior and arbitrary rules. she meets women from all walks of life, who surprise her with small tokens of generosity, hard words of wisdom, and simple acts of acceptance. heartbreaking, hilarious, and at times enraging, kerman’s story offers a rare look into the lives of women in prison—why it is we lock so many away and what happens to them when they’re there. ...more",8378c899988905ee,1118.0,books.toscrape.com,0.0
3,sequential art,31.0,31.0,books,3,0.0,"in this banksy-inspired illustrated novel, an escalating sibling rivalry train wrecks and vengeance is a street-art act of warintrovert frankie neumann hates his life, and understandably so. he’s got a weird, tutu-wearing sister, lou, and even weirder parents, bridget and brett—frank sinatra and dr. frank-n-furter impersonators, respectively. and, he’s just the guy who mak in this banksy-inspired illustrated novel, an escalating sibling rivalry train wrecks and vengeance is a street-art act of warintrovert frankie neumann hates his life, and understandably so. he’s got a weird, tutu-wearing sister, lou, and even weirder parents, bridget and brett—frank sinatra and dr. frank-n-furter impersonators, respectively. and, he’s just the guy who makes pizza at pizza vendetta. though he has secret artistic aspirations of his own, his over-the-top family makes him want to stay in the background. but frankie's life is about to change—becoming way more interesting, even a little dangerous, but definitely cool.after his shift at the pizzeria one night, frankie meets david and rory, cousins and errand runners for the mysterious uncle epic, a legendary anonymous street artist and frankie’s absolute idol. little could frankie dream that his new adventures with uncle epic would lead to the perfect opportunity to strike back at his insufferable sister for a lifetime of torture. but things go haywire quicker than you can say “street art kicks righteous ass,” and the lines are suddenly blurred between art and frankie’s real life. ...more",c59283b05905c853,,books.toscrape.com,0.0
3,nonfiction,14.0,14.0,books,1,0.0,"night is a work by elie wiesel about his experience with his father in the nazi german concentration camps at auschwitz and buchenwald in 1944–1945, at the height of the holocaust and toward the end of the second world war. in just over 100 pages of sparse and fragmented narrative, wiesel writes about the death of god and his own increasing disgust with humanity, reflected night is a work by elie wiesel about his experience with his father in the nazi german concentration camps at auschwitz and buchenwald in 1944–1945, at the height of the holocaust and toward the end of the second world war. in just over 100 pages of sparse and fragmented narrative, wiesel writes about the death of god and his own increasing disgust with humanity, reflected in the inversion of the father–child relationship as his father declines to a helpless state and wiesel becomes his resentful teenage caregiver.penetrating and powerful, as personal as the diary of anne frank, night awakens the shocking memory of evil at its absolute and carries with it the unforgettable message that this horror must never be allowed to happen again. ...more",c4d9fce9eff3b8ba,1944.0,books.toscrape.com,0.0
3,nonfiction,40.0,40.0,books,1,0.0,"""suddenly, in the space of a moment, i realized what it was that i loved about britain-which is to say, all of it."" after nearly two decades spent on british soil, bill bryson - bestselling author of the mother tongue and made in america-decided to return to the united states. (""i had recently read,"" bryson writes, ""that 3.7 million americans believed that they had been a ""suddenly, in the space of a moment, i realized what it was that i loved about britain-which is to say, all of it."" after nearly two decades spent on british soil, bill bryson - bestselling author of the mother tongue and made in america-decided to return to the united states. (""i had recently read,"" bryson writes, ""that 3.7 million americans believed that they had been abducted by aliens at one time or another,so it was clear that my people needed me."") but before departing, he set out on a grand farewell tour of the green and kindly island that had so long been his home.veering from the ludicrous to the endearing and back again, notes from a small island is a delightfully irreverent jaunt around the unparalleled floating nation that has produced zebra crossings, shakespeare, twiggie winkie's farm, and places with names like farleigh wallop and titsey. the result is an uproarious social commentary that conveys the true glory of britain, from the satiric pen of an unapologetic anglophile. ...more",cb65e49993db9a93,,books.toscrape.com,0.0
3,science fiction,33.0,33.0,books,2,0.0,"the unhappy inhabitants of planet krikkit are sick of looking at the night sky above their heads–so they plan to destroy it. the universe, that is. now only five individuals stand between the killer robots of krikkit and their goal of total annihilation.they are arthur dent, a mild-mannered space and time traveler who tries to learn how to fly by throwing himself at the gr the unhappy inhabitants of planet krikkit are sick of looking at the night sky above their heads–so they plan to destroy it. the universe, that is. now only five individuals stand between the killer robots of krikkit and their goal of total annihilation.they are arthur dent, a mild-mannered space and time traveler who tries to learn how to fly by throwing himself at the ground and missing; ford prefect, his best friend, who decides to go insane to see if he likes it; slartibartfast, the indomitable vice president of the campaign for real time, who travels in a ship powered by irrational behavior; zaphod beeblebrox, the two-headed, three-armed ex-president of the galazy; and trillian, the sexy space cadet who is torn between a persistent thunder god and a very depressed beeblebrox.how will it all end? will it end? only this stalwart crew knows as they try to avert “universal” armageddon and save life as we know it–and don’t know it! ...more",4b3f4f151c99f472,,books.toscrape.com,0.0
3,autobiography,12.0,12.0,books,2,0.0,"first came running with scissors. then came dry. now, there's lust & wonder.in chronicling the development and demise of the different relationships he's had while living in new york, augusten burroughs examines what it means to be in love, what it means to be in lust, and what it means to be figuring it all out. with augusten's unique and singular observations and his first came running with scissors. then came dry. now, there's lust & wonder.in chronicling the development and demise of the different relationships he's had while living in new york, augusten burroughs examines what it means to be in love, what it means to be in lust, and what it means to be figuring it all out. with augusten's unique and singular observations and his own unabashed way of detailing both the horrific and the humorous, lust and wonder is an intimate and honest memoir that his legions of fans have been waiting for. ...more",0dcadb06206abd3c,,books.toscrape.com,0.0
3,add a comment,35.0,35.0,books,2,0.0,"the latest novel from the #1 internationally best-selling author of the alchemist.there is nothing wrong with anxiety.although we cannot control god's time, it is part of the human condition to want to receive the thing we are waiting for as quickly as possible.or to drive away whatever is causing our fear....anxiety was born in the very same moment as mankind. and since w the latest novel from the #1 internationally best-selling author of the alchemist.there is nothing wrong with anxiety.although we cannot control god's time, it is part of the human condition to want to receive the thing we are waiting for as quickly as possible.or to drive away whatever is causing our fear....anxiety was born in the very same moment as mankind. and since we will never be able to master it, we will have to learn to live with it-just as we have learned to live with storms.* * *july 14, 1099. jerusalem awaits the invasion of the crusaders who have surrounded the city's gates. there, inside the ancient city's walls, men and women of every age and every faith have gathered to hear the wise words of a mysterious man known only as the copt. he has summoned the townspeople to address their fears with truth:""tomorrow, harmony will become discord. joy will be replaced by grief. peace will give way to war.... none of us can know what tomorrow will hold, because each day has its good and its bad moments. so, when you ask your questions, forget about the troops outside and the fear inside. our task is not to leave a record of what happened on this date for those who will inherit the earth; history will take care of that. therefore, we will speak about our daily lives, about the difficulties we have had to face.""the people begin with questions about defeat, struggle, and the nature of their enemies; they contemplate the will to change and the virtues of loyalty and solitude; and they ultimately turn to questions of beauty, love, wisdom, sex, elegance, and what the future holds. ""what is success?"" poses the copt. ""it is being able to go to bed each night with your soul at peace.""* * *now, these many centuries later, the wise man's answers are a record of the human values that have endured throughout time. and, in paulo coelho's hands, the manuscript found in accra reveals that who we are, what we fear, and what we hope for the future come from the knowledge and belief that can be found within us, and not from the adversity that surrounds us. ...more",546da23278482b0a,1099.0,books.toscrape.com,0.0
3,autobiography,58.0,58.0,books,2,0.0,"david sedaris' move to paris from new york inspired these hilarious pieces, including the title essay, about his attempts to learn french from a sadistic teacher who declares that ""every day spent with you is like having a caesarean section"". his family is another inspiration. you can't kill the rooster is a portrait of his brother, who talks incessant hip-hop slang to his david sedaris' move to paris from new york inspired these hilarious pieces, including the title essay, about his attempts to learn french from a sadistic teacher who declares that ""every day spent with you is like having a caesarean section"". his family is another inspiration. you can't kill the rooster is a portrait of his brother, who talks incessant hip-hop slang to his bewildered father. and no one hones a finer fury in response to such modern annoyances as restaurant meals presented in ludicrous towers of food and cashiers with six-inch fingernails. ...more",abc4a7ee16c21088,,books.toscrape.com,0.0
3,fiction,12.0,12.0,books,3,0.0,"marilynne robinson, one of the greatest novelists of our time, returns to the town of gilead in an unforgettable story of a girlhood lived on the fringes of society in fear, awe, and wonder.lila, homeless and alone after years of roaming the countryside, steps inside a small-town iowa church—the only available shelter from the rain—and ignites a romance and a debate that w marilynne robinson, one of the greatest novelists of our time, returns to the town of gilead in an unforgettable story of a girlhood lived on the fringes of society in fear, awe, and wonder.lila, homeless and alone after years of roaming the countryside, steps inside a small-town iowa church—the only available shelter from the rain—and ignites a romance and a debate that will reshape her life. she becomes the wife of a minister, john ames, and begins a new existence while trying to make sense of the days of suffering that preceded her newfound security.neglected as a toddler, lila was rescued by doll, a canny young drifter, and brought up by her in a hardscrabble childhood. together they crafted a life on the run, living hand-to-mouth with nothing but their sisterly bond and a ragged blade to protect them. but despite bouts of petty violence and moments of desperation, their shared life is laced with moments of joy and love. when lila arrives in gilead, she struggles to harmonize the life of her makeshift family and their days of hardship with the gentle christian worldview of her husband that paradoxically judges those she loves.revisiting the beloved characters and setting of marilynne robinson’s pulitzer prize-winning gilead and home, a national book award finalist, lila is a moving expression of the mysteries of existence that is destined to become an american classic. ...more",4ef75307fb64e2ad,,books.toscrape.com,0.0
3,travel,39.0,39.0,books,3,0.0,"bill bryson's first travel book, the lost continent, was unanimously acclaimed as one of the funniest books in years. in neither here nor there he brings his unique brand of humour to bear on europe as he shoulders his backpack, keeps a tight hold on his wallet, and journeys from hammerfest, the northernmost town on the continent, to istanbul on the cusp of asia. fluent in bill bryson's first travel book, the lost continent, was unanimously acclaimed as one of the funniest books in years. in neither here nor there he brings his unique brand of humour to bear on europe as he shoulders his backpack, keeps a tight hold on his wallet, and journeys from hammerfest, the northernmost town on the continent, to istanbul on the cusp of asia. fluent in, oh, at least one language, he retraces his travels as a student twenty years before.whether braving the homicidal motorist of paris, being robbed by gypsies in florence, attempting not to order tripe and eyeballs in a german restaurant, window-shopping in the sex shops of the reeperbahn or disputing his hotel bill in copenhagen, bryson takes in the sights, dissects the culture and illuminates each place and person with his hilariously caustic observations. he even goes to liechtenstein. ...more",747cf7fca2ccdbd4,,books.toscrape.com,0.0
3,nonfiction,58.0,58.0,books,1,0.0,"in a remarkable true story of faith and blessings, a mother tells of her sickly young daughter, how she survived a dangerous accident, her visit to heaven and the inexplicable disappearance of the symptoms of her chronic disease.annabel beam spent most of her childhood in and out of hospitals with a rare and incurable digestive disorder that prevented her from ever living in a remarkable true story of faith and blessings, a mother tells of her sickly young daughter, how she survived a dangerous accident, her visit to heaven and the inexplicable disappearance of the symptoms of her chronic disease.annabel beam spent most of her childhood in and out of hospitals with a rare and incurable digestive disorder that prevented her from ever living a normal, healthy life. one sunny day when she was able to go outside and play with her sisters, she fell three stories headfirst inside an old, hollowed-out tree, a fall that may well have caused death or paralysis. implausibly, she survived without a scratch. while unconscious inside the tree, with rescue workers struggling to get to her, she visited heaven. after being released from the hospital, she defied science and was inexplicably cured of her chronic ailment. miracles from heaven will change how we look at the world around us and reinforce our belief in god and the afterlife. ...more",7980fa06f2b704d8,,books.toscrape.com,0.0
3,fantasy,55.0,55.0,books,2,0.0,"probationary constable peter grant dreams of being a detective in london's metropolitan police. too bad his superior plans to assign him to the case progression unit, where the biggest threat he'll face is a paper cut. but peter's prospects change in the aftermath of a puzzling murder, when he gains exclusive information from an eyewitness who happens to be a ghost. peter' probationary constable peter grant dreams of being a detective in london's metropolitan police. too bad his superior plans to assign him to the case progression unit, where the biggest threat he'll face is a paper cut. but peter's prospects change in the aftermath of a puzzling murder, when he gains exclusive information from an eyewitness who happens to be a ghost. peter's ability to speak with the lingering dead brings him to the attention of detective chief inspector thomas nightingale, who investigates crimes involving magic and other manifestations of the uncanny. now, as a wave of brutal and bizarre murders engulfs the city, peter is plunged into a world where gods and goddesses mingle with mortals and long-dead evil is making a comeback on a rising tide of magic. ...more",e9056f9b5a40a301,,books.toscrape.com,0.0
3,default,29.0,29.0,books,1,0.0,"darrow would have lived in peace, but his enemies brought him war. the gold overlords demanded his obedience, hanged his wife, and enslaved his people. but darrow is determined to fight back. risking everything to transform himself and breach gold society, darrow has battled to survive the cutthroat rivalries that breed society's mightiest warriors, climbed the ranks, and darrow would have lived in peace, but his enemies brought him war. the gold overlords demanded his obedience, hanged his wife, and enslaved his people. but darrow is determined to fight back. risking everything to transform himself and breach gold society, darrow has battled to survive the cutthroat rivalries that breed society's mightiest warriors, climbed the ranks, and waited patiently to unleash the revolution that will tear the hierarchy apart from within.finally, the time has come.but devotion to honor and hunger for vengeance run deep on both sides. darrow and his comrades-in-arms face powerful enemies without scruple or mercy. among them are some darrow once considered friends. to win, darrow will need to inspire those shackled in darkness to break their chains, unmake the world their cruel masters have built, and claim a destiny too long denied - and too glorious to surrender. ...more",7ce5a92baabb6bc0,,books.toscrape.com,0.0
3,humor,32.0,32.0,books,3,0.0,"welcome to the hilarious, strange, elegiac, outrageous world of david sedaris. in naked, sedaris turns the mania for memoir on its proverbial ear, mining the exceedingly rich terrain of his life, his family, and his unique worldview—a sensibility at once take-no-prisoners sharp and deeply charitable. a tart-tongued mother does dead-on imitations of her young son's nervous welcome to the hilarious, strange, elegiac, outrageous world of david sedaris. in naked, sedaris turns the mania for memoir on its proverbial ear, mining the exceedingly rich terrain of his life, his family, and his unique worldview—a sensibility at once take-no-prisoners sharp and deeply charitable. a tart-tongued mother does dead-on imitations of her young son's nervous tics, to the great amusement of his teachers; a stint of kerouackian wandering is undertaken (of course!) with a quadriplegic companion; a family gathers for a wedding in the face of imminent death. through it all is sedaris's unmistakable voice, without doubt one of the freshest in american writing. ...more",54aeeb4610d3ae08,,books.toscrape.com,0.0
3,young adult,53.0,53.0,books,5,0.0,"just as harper price starts coming to terms with her role as david stark’s battle-ready paladin, protector, and girlfriend—her world goes crazy all over again.overwhelmed by his oracle powers, david flees pine grove and starts turning teenage girls into paladins—and these young ladies seem to think that harper is the enemy david needs protecting from. ordinarily, harper wo just as harper price starts coming to terms with her role as david stark’s battle-ready paladin, protector, and girlfriend—her world goes crazy all over again.overwhelmed by his oracle powers, david flees pine grove and starts turning teenage girls into paladins—and these young ladies seem to think that harper is the enemy david needs protecting from.  ordinarily, harper would be able to fight off any paladin who comes her way, but her powers have been dwindling since david left town…which means her life is on the line yet again.new york times bestselling author rachel hawkins brings the fun once again in the finale of this pitch-perfect romantic paranormal comedy series. ...more",16e843e6b853cc2f,,books.toscrape.com,0.0
3,default,25.0,25.0,books,1,0.0,"sheryl sandberg’s lean in is a massive cultural phenomenon and its title has become an instant catchphrase for empowering women. the book soared to the top of bestseller lists internationally, igniting global conversations about women and ambition. sandberg packed theatres, dominated opinion pages, appeared on every major television show and on the cover of time magazine, sheryl sandberg’s lean in is a massive cultural phenomenon and its title has become an instant catchphrase for empowering women. the book soared to the top of bestseller lists internationally, igniting global conversations about women and ambition. sandberg packed theatres, dominated opinion pages, appeared on every major television show and on the cover of time magazine, and sparked ferocious debate about women and leadership.ask most women whether they have the right to equality at work and the answer will be a resounding yes, but ask the same women whether they'd feel confident asking for a raise, a promotion, or equal pay, and some reticence creeps in.the statistics, although an improvement on previous decades, are certainly not in women's favour – of 197 heads of state, only twenty-two are women. women hold just 20 percent of seats in parliaments globally, and in the world of big business, a meagre eighteen of the fortune 500 ceos are women.in lean in, sheryl sandberg – facebook coo and one of fortune magazine's most powerful women in business – draws on her own experience of working in some of the world's most successful businesses and looks at what women can do to help themselves, and make the small changes in their life that can effect change on a more universal scale. ...more",d5e1a9bfe22bbf9f,,books.toscrape.com,0.0
3,nonfiction,45.0,45.0,books,1,0.0,"for fans of tina fey and david sedaris—internet star jenny lawson, aka the bloggess, makes her literary debut. jenny lawson realized that the most mortifying moments of our lives—the ones we’d like to pretend never happened—are in fact the ones that define us. in the #1 new york times bestseller, let’s pretend this never happened, lawson takes readers on a hilarious journ for fans of tina fey and david sedaris—internet star jenny lawson, aka the bloggess, makes her literary debut.   jenny lawson realized that the most mortifying moments of our lives—the ones we’d like to pretend never happened—are in fact the ones that define us. in the #1 new york times bestseller, let’s pretend this never happened, lawson takes readers on a hilarious journey recalling her bizarre upbringing in rural texas, her devastatingly awkward high school years, and her relationship with her long-suffering husband, victor. chapters include: “stanley the magical, talking squirrel”; “a series of angry post-it notes to my husband”; “my vagina is fine. thanks for asking”; “and then i snuck a dead cuban alligator on an airplane.” pictures with captions (no one would believe these things without proof) accompany the text. ...more",1246e4ffeb5ac4ea,,books.toscrape.com,0.0
3,young adult,44.0,44.0,books,4,0.0,"there is an alternate cover edition for this isbn13 here.what was once the western united states is now home to the republic, a nation perpetually at war with its neighbors. born into an elite family in one of the republic's wealthiest districts, fifteen-year-old june is a prodigy being groomed for success in the republic's highest military circles. born into the slums, fi there is an alternate cover edition for this isbn13 here.what was once the western united states is now home to the republic, a nation perpetually at war with its neighbors. born into an elite family in one of the republic's wealthiest districts, fifteen-year-old june is a prodigy being groomed for success in the republic's highest military circles. born into the slums, fifteen-year-old day is the country's most wanted criminal. but his motives may not be as malicious as they seem.from very different worlds, june and day have no reason to cross paths—until the day june's brother, metias, is murdered and day becomes the prime suspect. caught in the ultimate game of cat and mouse, day is in a race for his family's survival, while june seeks to avenge metias's death. but in a shocking turn of events, the two uncover the truth of what has really brought them together, and the sinister lengths their country will go to keep its secrets. ...more",0ce8075fab4a2b5b,,books.toscrape.com,0.0
3,humor,56.0,56.0,books,5,0.0,"the birth of jesus has been well chronicled, as have his glorious teachings, acts, and divine sacrifice after his thirtieth birthday. but no one knows about the early life of the son of god, the missing years -- except biff, the messiah's best bud, who has been resurrected to tell the story in the divinely hilarious yet heartfelt work ""reminiscent of vonnegut and douglas a the birth of jesus has been well chronicled, as have his glorious teachings, acts, and divine sacrifice after his thirtieth birthday. but no one knows about the early life of the son of god, the missing years -- except biff, the messiah's best bud, who has been resurrected to tell the story in the divinely hilarious yet heartfelt work ""reminiscent of vonnegut and douglas adams"" (philadelphia inquirer).verily, the story biff has to tell is a miraculous one, filled with remarkable journeys, magic, healings, kung fu, corpse reanimations, demons, and hot babes. even the considerable wiles and devotion of the savior's pal may not be enough to divert joshua from his tragic destiny. but there's no one who loves josh more - except maybe ""maggie,"" mary of magdala - and biff isn't about to let his extraordinary pal suffer and ascend without a fight. ...more",190fbebbf798c31a,,books.toscrape.com,0.0
3,autobiography,59.0,59.0,books,5,0.0,"on one side, there is grace: prize-winning author diana abu-jaber’s tough, independent sugar-fiend of a german grandmother, wielding a suitcase full of holiday cookies. on the other, bud: a flamboyant, spice-obsessed arab father, full of passionate argument. the two could not agree on anything: not about food, work, or especially about what diana should do with her life. g on one side, there is grace: prize-winning author diana abu-jaber’s tough, independent sugar-fiend of a german grandmother, wielding a suitcase full of holiday cookies. on the other, bud: a flamboyant, spice-obsessed arab father, full of passionate argument. the two could not agree on anything: not about food, work, or especially about what diana should do with her life. grace warned her away from children. bud wanted her married above all—even if he had to provide the ring. caught between cultures and lavished with contradictory “advice” from both sides of her family, diana spent years learning how to ignore others’ well-intentioned prescriptions.hilarious, gorgeously written, poignant, and wise, life without a recipe is diana’s celebration of journeying without a map, of learning to ignore the script and improvise, of escaping family and making family on one’s own terms. as diana discovers, however, building confidence in one’s own path sometimes takes a mistaken marriage or two—or in her case, three: to a longhaired boy-poet, to a dashing deconstructionist literary scholar, and finally to her steadfast, outdoors-loving scott. it also takes a good deal of angst (was it possible to have a serious writing career and be a mother?) and, even when she knew what she wanted (the craziest thing, in one’s late forties: a baby!), the nerve to pursue it.finally, fearlessly independent like the grace she’s named after, diana and scott’s daughter gracie will heal all the old battles with bud and, like her writer-mom, learn to cook up a life without a recipe. ...more",c53d9fefcda371e9,,books.toscrape.com,0.0
3,nonfiction,22.0,22.0,books,1,0.0,"in response to the end of faith, sam harris received thousands of letters from christians excoriating him for not believing in god. letter to a christian nation is his reply. using rational argument, harris offers a measured refutation of the beliefs that form the core of fundamentalist christianity. in the course of his argument, he addresses current topics ranging from i in response to the end of faith, sam harris received thousands of letters from christians excoriating him for not believing in god. letter to a christian nation is his reply. using rational argument, harris offers a measured refutation of the beliefs that form the core of fundamentalist christianity. in the course of his argument, he addresses current topics ranging from intelligent design and stem-cell research to the connections between religion and violence. in letter to a christian nation, sam harris boldly challenges the influence that faith has on public life in our nation. ...more",1de75f05d57bfc10,,books.toscrape.com,0.0
3,default,26.0,26.0,books,2,0.0,"on a cold and snowy night in 1910, ursula todd is born, the third child of a wealthy english banker and his wife. sadly, she dies before she can draw her first breath. on that same cold and snowy night, ursula todd is born, lets out a lusty wail, and embarks upon a life that will be, to say the least, unusual. for as she grows, she also dies, repeatedly, in any number of w on a cold and snowy night in 1910, ursula todd is born, the third child of a wealthy english banker and his wife. sadly, she dies before she can draw her first breath. on that same cold and snowy night, ursula todd is born, lets out a lusty wail, and embarks upon a life that will be, to say the least, unusual. for as she grows, she also dies, repeatedly, in any number of ways. clearly history (and kate atkinson) have plans for her: in ursula rests nothing less than the fate of civilization.wildly inventive, darkly comic, startlingly poignant — this is kate atkinson at her absolute best, playing with time and history, telling a story that is breathtaking for both its audacity and its endless satisfactions. ...more",4ec53ff7e2263f32,1910.0,books.toscrape.com,0.0
